id,source,source_name,target,target_name,type,confidence,source_id,evidence_title,evidence_url,evidence_strength,review_status,review_note,note
p1_rel_290,nebius,Nebius,anthropic,Anthropic,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_291,nebius,Nebius,mistral,Mistral AI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_292,nebius,Nebius,meta_ai,Meta AI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_293,nebius,Nebius,deepmind,Google DeepMind,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_294,nebius,Nebius,cohere,Cohere,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_295,nebius,Nebius,xai,xAI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_296,together_ai,Together AI,openai,OpenAI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_297,together_ai,Together AI,anthropic,Anthropic,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_298,together_ai,Together AI,mistral,Mistral AI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_299,together_ai,Together AI,meta_ai,Meta AI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_300,together_ai,Together AI,deepmind,Google DeepMind,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_301,together_ai,Together AI,cohere,Cohere,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_302,together_ai,Together AI,xai,xAI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_303,replicate,Replicate,openai,OpenAI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_304,replicate,Replicate,anthropic,Anthropic,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_305,replicate,Replicate,mistral,Mistral AI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_306,replicate,Replicate,meta_ai,Meta AI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_307,replicate,Replicate,deepmind,Google DeepMind,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_308,replicate,Replicate,cohere,Cohere,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_309,replicate,Replicate,xai,xAI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_310,modal,Modal,openai,OpenAI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_311,modal,Modal,anthropic,Anthropic,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_312,modal,Modal,mistral,Mistral AI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_313,modal,Modal,meta_ai,Meta AI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_314,modal,Modal,deepmind,Google DeepMind,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_315,modal,Modal,cohere,Cohere,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_316,modal,Modal,xai,xAI,runs_on,0.72,src_ecosystem_mapping,,,,,,基础模型训练和推理依赖云、GPU 云和专用计算平台。
p1_rel_317,openai,OpenAI,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_318,openai,OpenAI,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_319,openai,OpenAI,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_320,openai,OpenAI,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_321,openai,OpenAI,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_322,openai,OpenAI,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_323,openai,OpenAI,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_324,anthropic,Anthropic,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_325,anthropic,Anthropic,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_326,anthropic,Anthropic,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_327,anthropic,Anthropic,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_328,anthropic,Anthropic,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_329,anthropic,Anthropic,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_330,anthropic,Anthropic,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_331,mistral,Mistral AI,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_332,mistral,Mistral AI,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_333,mistral,Mistral AI,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_334,mistral,Mistral AI,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_335,mistral,Mistral AI,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_336,mistral,Mistral AI,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_337,mistral,Mistral AI,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_338,meta_ai,Meta AI,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_339,meta_ai,Meta AI,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_340,meta_ai,Meta AI,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_341,meta_ai,Meta AI,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_342,meta_ai,Meta AI,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_343,meta_ai,Meta AI,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_344,meta_ai,Meta AI,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_345,deepmind,Google DeepMind,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_346,deepmind,Google DeepMind,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_347,deepmind,Google DeepMind,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_348,deepmind,Google DeepMind,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_349,deepmind,Google DeepMind,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_350,deepmind,Google DeepMind,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_351,deepmind,Google DeepMind,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_352,cohere,Cohere,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_353,cohere,Cohere,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_354,cohere,Cohere,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_355,cohere,Cohere,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_356,cohere,Cohere,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_357,cohere,Cohere,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_358,cohere,Cohere,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_359,xai,xAI,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_360,xai,xAI,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_361,xai,xAI,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_362,xai,xAI,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_363,xai,xAI,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_364,xai,xAI,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_365,xai,xAI,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_366,stability_ai,Stability AI,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_367,stability_ai,Stability AI,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_368,stability_ai,Stability AI,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_369,stability_ai,Stability AI,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_370,stability_ai,Stability AI,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_371,stability_ai,Stability AI,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_372,stability_ai,Stability AI,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_373,ai21,AI21 Labs,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_374,ai21,AI21 Labs,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_375,ai21,AI21 Labs,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_376,ai21,AI21 Labs,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_377,ai21,AI21 Labs,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_378,ai21,AI21 Labs,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_379,ai21,AI21 Labs,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_380,adept,Adept,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_381,adept,Adept,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_382,adept,Adept,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_383,adept,Adept,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_384,adept,Adept,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_385,adept,Adept,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_386,adept,Adept,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_387,inflection,Inflection AI,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_388,inflection,Inflection AI,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_389,inflection,Inflection AI,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_390,inflection,Inflection AI,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_391,inflection,Inflection AI,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_392,inflection,Inflection AI,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_393,inflection,Inflection AI,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_394,deepseek,DeepSeek,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_395,deepseek,DeepSeek,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_396,deepseek,DeepSeek,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_397,deepseek,DeepSeek,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_398,deepseek,DeepSeek,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_399,deepseek,DeepSeek,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_400,deepseek,DeepSeek,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_401,moonshot,Moonshot AI,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_402,moonshot,Moonshot AI,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_403,moonshot,Moonshot AI,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_404,moonshot,Moonshot AI,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_405,moonshot,Moonshot AI,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_406,moonshot,Moonshot AI,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_407,moonshot,Moonshot AI,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_408,baidu_ai,Baidu AI Cloud / ERNIE,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_409,baidu_ai,Baidu AI Cloud / ERNIE,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_410,baidu_ai,Baidu AI Cloud / ERNIE,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_411,baidu_ai,Baidu AI Cloud / ERNIE,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_412,baidu_ai,Baidu AI Cloud / ERNIE,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_413,baidu_ai,Baidu AI Cloud / ERNIE,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_414,baidu_ai,Baidu AI Cloud / ERNIE,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_415,alibaba_qwen,Alibaba Cloud / Qwen,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_416,alibaba_qwen,Alibaba Cloud / Qwen,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_417,alibaba_qwen,Alibaba Cloud / Qwen,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_418,alibaba_qwen,Alibaba Cloud / Qwen,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_419,alibaba_qwen,Alibaba Cloud / Qwen,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_420,alibaba_qwen,Alibaba Cloud / Qwen,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_421,alibaba_qwen,Alibaba Cloud / Qwen,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_422,tencent_hunyuan,Tencent Hunyuan,huggingface,Hugging Face,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_423,tencent_hunyuan,Tencent Hunyuan,langchain,LangChain,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_424,tencent_hunyuan,Tencent Hunyuan,databricks,Databricks,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_425,tencent_hunyuan,Tencent Hunyuan,pinecone,Pinecone,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_426,tencent_hunyuan,Tencent Hunyuan,llamaindex,LlamaIndex,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_427,tencent_hunyuan,Tencent Hunyuan,wandb,Weights & Biases,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_428,tencent_hunyuan,Tencent Hunyuan,snowflake,Snowflake,integrates_with,0.68,src_ecosystem_mapping,,,,,,AI Infra 通常集成基础模型 API、开源权重或推理端点。
p1_rel_429,huggingface,Hugging Face,cursor,Cursor,supplies_to,0.44,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,Hugging Face 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为模型分发/开发生态可能依赖的推断边。
p1_rel_430,huggingface,Hugging Face,perplexity,Perplexity,supplies_to,0.44,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,Hugging Face 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为模型分发/开发生态可能依赖的推断边。
p1_rel_431,huggingface,Hugging Face,midjourney,Midjourney,supplies_to,0.44,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,Hugging Face 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为模型分发/开发生态可能依赖的推断边。
p1_rel_432,huggingface,Hugging Face,elevenlabs,ElevenLabs,supplies_to,0.44,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,Hugging Face 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为模型分发/开发生态可能依赖的推断边。
p1_rel_433,huggingface,Hugging Face,harvey,Harvey,supplies_to,0.44,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,Hugging Face 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为模型分发/开发生态可能依赖的推断边。
p1_rel_434,huggingface,Hugging Face,glean,Glean,supplies_to,0.44,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,Hugging Face 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为模型分发/开发生态可能依赖的推断边。
p1_rel_435,langchain,LangChain,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,LangChain 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为应用开发生态可能依赖的推断边。
p1_rel_436,langchain,LangChain,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,LangChain 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为应用开发生态可能依赖的推断边。
p1_rel_437,langchain,LangChain,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,LangChain 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为应用开发生态可能依赖的推断边。
p1_rel_438,langchain,LangChain,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,LangChain 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为应用开发生态可能依赖的推断边。
p1_rel_439,langchain,LangChain,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,LangChain 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为应用开发生态可能依赖的推断边。
p1_rel_440,langchain,LangChain,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic AI infra to application supplier edge pending direct product documentation or customer evidence.,LangChain 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为应用开发生态可能依赖的推断边。
